reg_date,local_name,fuel_name,car_type,car_num
2019-01-01,서대문구,엘피지,승합,427.0
2019-01-01,서대문구,전기,승합,0.0
2019-01-01,서대문구,하이브리드,승합,2.0
2019-01-01,서대문구,휘발유,승합,29.0
2019-01-01,서초구,CNG,승합,492.0
2019-01-01,서초구,경유,승합,3868.0
2019-01-01,서초구,기타연료,승합,83.0
2019-01-01,서초구,수소,승합,1.0
2019-01-01,서초구,엘피지,승합,658.0
2019-01-01,서초구,전기,승합,1.0
2019-01-01,서초구,하이브리드,승합,0.0
2019-01-01,서초구,휘발유,승합,103.0
2019-01-01,성동구,CNG,승합,132.0
2019-01-01,성동구,경유,승합,3238.0
2019-01-01,성동구,기타연료,승합,59.0
2019-01-01,성동구,수소,승합,0.0
2019-01-01,성동구,엘피지,승합,572.0
2019-01-01,성동구,전기,승합,0.0
2019-01-01,성동구,하이브리드,승합,0.0
2019-01-01,성동구,휘발유,승합,28.0
2019-01-01,성북구,CNG,승합,764.0
2019-01-01,성북구,경유,승합,3781.0
2019-01-01,성북구,기타연료,승합,43.0
2019-01-01,성북구,수소,승합,0.0
2019-01-01,성북구,엘피지,승합,663.0
2019-01-01,성북구,전기,승합,19.0
2019-01-01,성북구,하이브리드,승합,3.0
2019-01-01,성북구,휘발유,승합,31.0
2019-01-01,송파구,CNG,승합,888.0
2019-01-01,송파구,경유,승합,5302.0
2019-01-01,송파구,기타연료,승합,82.0
2019-01-01,송파구,수소,승합,0.0
2019-01-01,송파구,엘피지,승합,999.0
2019-01-01,송파구,전기,승합,0.0
2019-01-01,송파구,하이브리드,승합,4.0
2019-01-01,송파구,휘발유,승합,54.0
2019-01-01,양천구,CNG,승합,643.0
2019-01-01,양천구,경유,승합,3741.0
2019-01-01,양천구,기타연료,승합,47.0
2019-01-01,양천구,수소,승합,0.0
2019-01-01,양천구,엘피지,승합,780.0
2019-01-01,양천구,전기,승합,0.0
2019-01-01,양천구,하이브리드,승합,0.0
2019-01-01,양천구,휘발유,승합,34.0
2019-01-01,영등포구,CNG,승합,87.0
2019-01-01,영등포구,경유,승합,4667.0
2019-01-01,영등포구,기타연료,승합,39.0
2019-01-01,영등포구,수소,승합,0.0
2019-01-01,영등포구,엘피지,승합,640.0
2019-01-01,영등포구,전기,승합,0.0
2019-01-01,영등포구,하이브리드,승합,0.0
2019-01-01,영등포구,휘발유,승합,43.0
2019-01-01,용산구,CNG,승합,4.0
2019-01-01,용산구,경유,승합,2085.0
2019-01-01,용산구,기타연료,승합,29.0
2019-01-01,용산구,엘피지,승합,417.0
2019-01-01,용산구,전기,승합,0.0
2019-01-01,용산구,하이브리드,승합,0.0
2019-01-01,용산구,휘발유,승합,55.0
2019-01-01,은평구,CNG,승합,721.0
2019-01-01,은평구,경유,승합,3774.0
2019-01-01,은평구,기타연료,승합,44.0
2019-01-01,은평구,수소,승합,0.0
2019-01-01,은평구,엘피지,승합,845.0
2019-01-01,은평구,전기,승합,0.0
2019-01-01,은평구,하이브리드,승합,1.0
2019-01-01,은평구,휘발유,승합,35.0
2019-01-01,종로구,CNG,승합,94.0
2019-01-01,종로구,경유,승합,3490.0
2019-01-01,종로구,기타연료,승합,25.0
2019-01-01,종로구,수소,승합,0.0
2019-01-01,종로구,엘피지,승합,236.0
2019-01-01,종로구,전기,승합,0.0
2019-01-01,종로구,하이브리드,승합,0.0
2019-01-01,종로구,휘발유,승합,65.0
2019-01-01,중구,CNG,승합,15.0
2019-01-01,중구,경유,승합,2971.0
2019-01-01,중구,기타연료,승합,24.0
2019-01-01,중구,수소,승합,0.0
2019-01-01,중구,엘피지,승합,331.0
2019-01-01,중구,전기,승합,2.0
2019-01-01,중구,하이브리드,승합,0.0
2019-01-01,중구,휘발유,승합,36.0
2019-01-01,중랑구,CNG,승합,362.0
2019-01-01,중랑구,경유,승합,3693.0
2019-01-01,중랑구,기타연료,승합,44.0
2019-01-01,중랑구,엘피지,승합,796.0
2019-01-01,중랑구,전기,승합,0.0
2019-01-01,중랑구,하이브리드,승합,0.0
2019-01-01,중랑구,휘발유,승합,28.0
2019-02-01,강남구,CNG,승합,196.0
2019-02-01,강남구,경유,승합,5041.0
2019-02-01,강남구,기타연료,승합,99.0
2019-02-01,강남구,수소,승합,0.0
2019-02-01,강남구,엘피지,승합,885.0
2019-02-01,강남구,전기,승합,0.0
2019-02-01,강남구,하이브리드,승합,0.0
2019-02-01,강남구,휘발유,승합,106.0
2019-02-01,강동구,CNG,승합,189.0
2019-02-01,강동구,경유,승합,3719.0
2019-02-01,강동구,기타연료,승합,53.0
2019-02-01,강동구,수소,승합,0.0
2019-02-01,강동구,엘피지,승합,798.0
2019-02-01,강동구,전기,승합,10.0
2019-02-01,강동구,하이브리드,승합,2.0
2019-02-01,강동구,휘발유,승합,39.0
2019-02-01,강북구,CNG,승합,678.0
2019-02-01,강북구,경유,승합,2663.0
2019-02-01,강북구,기타연료,승합,13.0
2019-02-01,강북구,수소,승합,0.0
2019-02-01,강북구,엘피지,승합,635.0
2019-02-01,강북구,전기,승합,0.0
2019-02-01,강북구,하이브리드,승합,0.0
2019-02-01,강북구,휘발유,승합,25.0
2019-02-01,강서구,CNG,승합,396.0
2019-02-01,강서구,경유,승합,6252.0
2019-02-01,강서구,기타연료,승합,63.0
2019-02-01,강서구,수소,승합,0.0
2019-02-01,강서구,엘피지,승합,1060.0
2019-02-01,강서구,전기,승합,0.0
2019-02-01,강서구,하이브리드,승합,0.0
2019-02-01,강서구,휘발유,승합,58.0
2019-02-01,관악구,CNG,승합,250.0
2019-02-01,관악구,경유,승합,3804.0
2019-02-01,관악구,기타연료,승합,29.0
2019-02-01,관악구,수소,승합,0.0
2019-02-01,관악구,엘피지,승합,740.0
2019-02-01,관악구,전기,승합,0.0
2019-02-01,관악구,하이브리드,승합,0.0
2019-02-01,관악구,휘발유,승합,30.0
2019-02-01,광진구,CNG,승합,370.0
2019-02-01,광진구,경유,승합,2849.0
2019-02-01,광진구,기타연료,승합,38.0
2019-02-01,광진구,수소,승합,0.0
2019-02-01,광진구,엘피지,승합,579.0
2019-02-01,광진구,전기,승합,0.0
2019-02-01,광진구,하이브리드,승합,0.0
2019-02-01,광진구,휘발유,승합,33.0
2019-02-01,구로구,CNG,승합,349.0
2019-02-01,구로구,경유,승합,5266.0
2019-02-01,구로구,기타연료,승합,40.0
2019-02-01,구로구,수소,승합,0.0
2019-02-01,구로구,엘피지,승합,698.0
2019-02-01,구로구,전기,승합,0.0
2019-02-01,구로구,하이브리드,승합,0.0
2019-02-01,구로구,휘발유,승합,32.0
2019-02-01,금천구,CNG,승합,395.0
2019-02-01,금천구,경유,승합,3529.0
2019-02-01,금천구,기타연료,승합,28.0
2019-02-01,금천구,수소,승합,0.0
2019-02-01,금천구,엘피지,승합,498.0
2019-02-01,금천구,전기,승합,0.0
2019-02-01,금천구,하이브리드,승합,1.0
2019-02-01,금천구,휘발유,승합,20.0
2019-02-01,노원구,CNG,승합,596.0
2019-02-01,노원구,경유,승합,4255.0
2019-02-01,노원구,기타연료,승합,69.0
2019-02-01,노원구,수소,승합,0.0
2019-02-01,노원구,엘피지,승합,826.0
2019-02-01,노원구,전기,승합,1.0
2019-02-01,노원구,하이브리드,승합,31.0
2019-02-01,노원구,휘발유,승합,30.0
2019-02-01,도봉구,CNG,승합,342.0
2019-02-01,도봉구,경유,승합,2887.0
2019-02-01,도봉구,기타연료,승합,41.0
2019-02-01,도봉구,엘피지,승합,619.0
2019-02-01,도봉구,전기,승합,0.0
2019-02-01,도봉구,하이브리드,승합,8.0
2019-02-01,도봉구,휘발유,승합,23.0
2019-02-01,동대문구,CNG,승합,22.0
2019-02-01,동대문구,경유,승합,3182.0
2019-02-01,동대문구,기타연료,승합,40.0
2019-02-01,동대문구,수소,승합,0.0
2019-02-01,동대문구,엘피지,승합,605.0
2019-02-01,동대문구,전기,승합,0.0
2019-02-01,동대문구,하이브리드,승합,0.0
2019-02-01,동대문구,휘발유,승합,34.0
2019-02-01,동작구,CNG,승합,58.0
2019-02-01,동작구,경유,승합,2791.0
2019-02-01,동작구,기타연료,승합,31.0
2019-02-01,동작구,수소,승합,0.0
2019-02-01,동작구,엘피지,승합,525.0
2019-02-01,동작구,전기,승합,0.0
2019-02-01,동작구,하이브리드,승합,0.0
2019-02-01,동작구,휘발유,승합,27.0
2019-02-01,마포구,CNG,승합,292.0
2019-02-01,마포구,경유,승합,3382.0
2019-02-01,마포구,기타연료,승합,46.0
2019-02-01,마포구,수소,승합,0.0
2019-02-01,마포구,엘피지,승합,626.0
2019-02-01,마포구,전기,승합,0.0
2019-02-01,마포구,하이브리드,승합,0.0
2019-02-01,마포구,휘발유,승합,43.0
2019-02-01,서대문구,CNG,승합,291.0
2019-02-01,서대문구,경유,승합,2657.0
2019-02-01,서대문구,기타연료,승합,36.0
2019-02-01,서대문구,수소,승합,0.0
2019-02-01,서대문구,엘피지,승합,423.0
2019-02-01,서대문구,전기,승합,0.0
2019-02-01,서대문구,하이브리드,승합,2.0
2019-02-01,서대문구,휘발유,승합,30.0
2019-02-01,서초구,CNG,승합,492.0
2019-02-01,서초구,경유,승합,3822.0
2019-02-01,서초구,기타연료,승합,81.0
2019-02-01,서초구,수소,승합,1.0
2019-02-01,서초구,엘피지,승합,654.0
2019-02-01,서초구,전기,승합,1.0
2019-02-01,서초구,하이브리드,승합,0.0
2019-02-01,서초구,휘발유,승합,100.0
2019-02-01,성동구,CNG,승합,132.0
2019-02-01,성동구,경유,승합,3223.0
2019-02-01,성동구,기타연료,승합,60.0
2019-02-01,성동구,수소,승합,0.0
2019-02-01,성동구,엘피지,승합,571.0
2019-02-01,성동구,전기,승합,0.0
2019-02-01,성동구,하이브리드,승합,0.0
2019-02-01,성동구,휘발유,승합,29.0
2019-02-01,성북구,CNG,승합,764.0
2019-02-01,성북구,경유,승합,3767.0
2019-02-01,성북구,기타연료,승합,42.0
2019-02-01,성북구,수소,승합,0.0
2019-02-01,성북구,엘피지,승합,659.0
2019-02-01,성북구,전기,승합,19.0
2019-02-01,성북구,하이브리드,승합,3.0
2019-02-01,성북구,휘발유,승합,32.0
2019-02-01,송파구,CNG,승합,888.0
2019-02-01,송파구,경유,승합,5276.0
2019-02-01,송파구,기타연료,승합,83.0
2019-02-01,송파구,수소,승합,0.0
2019-02-01,송파구,엘피지,승합,994.0
2019-02-01,송파구,전기,승합,0.0
2019-02-01,송파구,하이브리드,승합,4.0
2019-02-01,송파구,휘발유,승합,56.0
2019-02-01,양천구,CNG,승합,643.0
2019-02-01,양천구,경유,승합,3736.0
2019-02-01,양천구,기타연료,승합,48.0
2019-02-01,양천구,수소,승합,0.0
2019-02-01,양천구,엘피지,승합,768.0
2019-02-01,양천구,전기,승합,0.0
2019-02-01,양천구,하이브리드,승합,0.0
2019-02-01,양천구,휘발유,승합,32.0
2019-02-01,영등포구,CNG,승합,87.0
2019-02-01,영등포구,경유,승합,4613.0
2019-02-01,영등포구,기타연료,승합,40.0
2019-02-01,영등포구,수소,승합,0.0
2019-02-01,영등포구,엘피지,승합,637.0
2019-02-01,영등포구,전기,승합,0.0
2019-02-01,영등포구,하이브리드,승합,0.0
2019-02-01,영등포구,휘발유,승합,42.0
2019-02-01,용산구,CNG,승합,4.0
2019-02-01,용산구,경유,승합,2074.0
2019-02-01,용산구,기타연료,승합,30.0
2019-02-01,용산구,수소,승합,0.0
2019-02-01,용산구,엘피지,승합,413.0
2019-02-01,용산구,전기,승합,0.0
2019-02-01,용산구,하이브리드,승합,0.0
2019-02-01,용산구,휘발유,승합,55.0
2019-02-01,은평구,CNG,승합,721.0
2019-02-01,은평구,경유,승합,3749.0
2019-02-01,은평구,기타연료,승합,46.0
2019-02-01,은평구,수소,승합,0.0
2019-02-01,은평구,엘피지,승합,836.0
2019-02-01,은평구,전기,승합,0.0
2019-02-01,은평구,하이브리드,승합,1.0
2019-02-01,은평구,휘발유,승합,36.0
2019-02-01,종로구,CNG,승합,94.0
2019-02-01,종로구,경유,승합,3487.0
2019-02-01,종로구,기타연료,승합,26.0
2019-02-01,종로구,수소,승합,0.0
2019-02-01,종로구,엘피지,승합,237.0
2019-02-01,종로구,전기,승합,0.0
2019-02-01,종로구,하이브리드,승합,0.0
2019-02-01,종로구,휘발유,승합,65.0
2019-02-01,중구,CNG,승합,16.0
2019-02-01,중구,경유,승합,2962.0
2019-02-01,중구,기타연료,승합,25.0
2019-02-01,중구,수소,승합,0.0
2019-02-01,중구,엘피지,승합,321.0
2019-02-01,중구,전기,승합,2.0
2019-02-01,중구,하이브리드,승합,0.0
2019-02-01,중구,휘발유,승합,35.0
2019-02-01,중랑구,CNG,승합,362.0
2019-02-01,중랑구,경유,승합,3713.0
2019-02-01,중랑구,기타연료,승합,42.0
2019-02-01,중랑구,수소,승합,0.0
2019-02-01,중랑구,엘피지,승합,787.0
2019-02-01,중랑구,전기,승합,0.0
2019-02-01,중랑구,하이브리드,승합,0.0
2019-02-01,중랑구,휘발유,승합,28.0
2019-03-01,강남구,CNG,승합,196.0
2019-03-01,강남구,경유,승합,5001.0
2019-03-01,강남구,기타연료,승합,98.0
2019-03-01,강남구,수소,승합,0.0
2019-03-01,강남구,엘피지,승합,882.0
2019-03-01,강남구,전기,승합,0.0
2019-03-01,강남구,하이브리드,승합,0.0
2019-03-01,강남구,휘발유,승합,104.0
2019-03-01,강동구,CNG,승합,192.0
2019-03-01,강동구,경유,승합,3694.0
2019-03-01,강동구,기타연료,승합,56.0
2019-03-01,강동구,수소,승합,0.0
2019-03-01,강동구,엘피지,승합,786.0
2019-03-01,강동구,전기,승합,10.0
2019-03-01,강동구,하이브리드,승합,2.0
2019-03-01,강동구,휘발유,승합,38.0
2019-03-01,강북구,CNG,승합,678.0
2019-03-01,강북구,경유,승합,2631.0
2019-03-01,강북구,기타연료,승합,13.0
2019-03-01,강북구,수소,승합,0.0
2019-03-01,강북구,엘피지,승합,629.0
2019-03-01,강북구,전기,승합,0.0
2019-03-01,강북구,하이브리드,승합,0.0
2019-03-01,강북구,휘발유,승합,25.0
2019-03-01,강서구,CNG,승합,395.0
2019-03-01,강서구,경유,승합,6223.0
2019-03-01,강서구,기타연료,승합,64.0
2019-03-01,강서구,수소,승합,0.0
2019-03-01,강서구,엘피지,승합,1042.0
2019-03-01,강서구,전기,승합,0.0
2019-03-01,강서구,하이브리드,승합,0.0
2019-03-01,강서구,휘발유,승합,59.0
2019-03-01,관악구,CNG,승합,250.0
2019-03-01,관악구,경유,승합,3755.0
2019-03-01,관악구,기타연료,승합,30.0
2019-03-01,관악구,수소,승합,0.0
2019-03-01,관악구,엘피지,승합,728.0
2019-03-01,관악구,전기,승합,0.0
2019-03-01,관악구,하이브리드,승합,0.0
2019-03-01,관악구,휘발유,승합,29.0
2019-03-01,광진구,CNG,승합,44.0
2019-03-01,광진구,경유,승합,2774.0
2019-03-01,광진구,기타연료,승합,38.0
2019-03-01,광진구,수소,승합,0.0
2019-03-01,광진구,엘피지,승합,569.0
2019-03-01,광진구,전기,승합,0.0
2019-03-01,광진구,하이브리드,승합,0.0
2019-03-01,광진구,휘발유,승합,33.0
2019-03-01,구로구,CNG,승합,349.0
2019-03-01,구로구,경유,승합,5238.0
2019-03-01,구로구,기타연료,승합,40.0
2019-03-01,구로구,수소,승합,0.0
2019-03-01,구로구,엘피지,승합,694.0
2019-03-01,구로구,전기,승합,0.0
2019-03-01,구로구,하이브리드,승합,0.0
2019-03-01,구로구,휘발유,승합,33.0
2019-03-01,금천구,CNG,승합,395.0
2019-03-01,금천구,경유,승합,3490.0
2019-03-01,금천구,기타연료,승합,31.0
2019-03-01,금천구,수소,승합,0.0
2019-03-01,금천구,엘피지,승합,493.0
2019-03-01,금천구,전기,승합,0.0
2019-03-01,금천구,하이브리드,승합,1.0
2019-03-01,금천구,휘발유,승합,20.0
2019-03-01,노원구,CNG,승합,596.0
2019-03-01,노원구,경유,승합,4233.0
2019-03-01,노원구,기타연료,승합,67.0
2019-03-01,노원구,수소,승합,0.0
2019-03-01,노원구,엘피지,승합,814.0
2019-03-01,노원구,전기,승합,1.0
2019-03-01,노원구,하이브리드,승합,31.0
2019-03-01,노원구,휘발유,승합,29.0
2019-03-01,도봉구,CNG,승합,342.0
2019-03-01,도봉구,경유,승합,2852.0
2019-03-01,도봉구,기타연료,승합,42.0
2019-03-01,도봉구,수소,승합,0.0
2019-03-01,도봉구,엘피지,승합,617.0
2019-03-01,도봉구,전기,승합,0.0
2019-03-01,도봉구,하이브리드,승합,8.0
2019-03-01,도봉구,휘발유,승합,23.0
2019-03-01,동대문구,CNG,승합,23.0
2019-03-01,동대문구,경유,승합,3153.0
2019-03-01,동대문구,기타연료,승합,43.0
2019-03-01,동대문구,수소,승합,0.0
2019-03-01,동대문구,엘피지,승합,601.0
2019-03-01,동대문구,전기,승합,0.0
2019-03-01,동대문구,하이브리드,승합,0.0
2019-03-01,동대문구,휘발유,승합,35.0
2019-03-01,동작구,CNG,승합,58.0
2019-03-01,동작구,경유,승합,2775.0
2019-03-01,동작구,기타연료,승합,32.0
2019-03-01,동작구,수소,승합,0.0
2019-03-01,동작구,엘피지,승합,524.0
2019-03-01,동작구,전기,승합,0.0
2019-03-01,동작구,하이브리드,승합,0.0
2019-03-01,동작구,휘발유,승합,27.0
2019-03-01,마포구,CNG,승합,292.0
2019-03-01,마포구,경유,승합,3312.0
2019-03-01,마포구,기타연료,승합,46.0
2019-03-01,마포구,수소,승합,0.0
2019-03-01,마포구,엘피지,승합,632.0
2019-03-01,마포구,전기,승합,0.0
2019-03-01,마포구,하이브리드,승합,0.0
2019-03-01,마포구,휘발유,승합,43.0
2019-03-01,서대문구,CNG,승합,291.0
2019-03-01,서대문구,경유,승합,2631.0
2019-03-01,서대문구,기타연료,승합,39.0
2019-03-01,서대문구,수소,승합,0.0
2019-03-01,서대문구,엘피지,승합,423.0
2019-03-01,서대문구,전기,승합,0.0
2019-03-01,서대문구,하이브리드,승합,2.0
2019-03-01,서대문구,휘발유,승합,30.0
2019-03-01,서초구,CNG,승합,492.0
2019-03-01,서초구,경유,승합,3814.0
2019-03-01,서초구,기타연료,승합,83.0
2019-03-01,서초구,수소,승합,1.0
2019-03-01,서초구,엘피지,승합,648.0
2019-03-01,서초구,전기,승합,1.0
2019-03-01,서초구,하이브리드,승합,0.0
2019-03-01,서초구,휘발유,승합,96.0
2019-03-01,성동구,CNG,승합,458.0
2019-03-01,성동구,경유,승합,3292.0
2019-03-01,성동구,기타연료,승합,61.0
2019-03-01,성동구,수소,승합,0.0
2019-03-01,성동구,엘피지,승합,553.0
2019-03-01,성동구,전기,승합,0.0
2019-03-01,성동구,하이브리드,승합,0.0
2019-03-01,성동구,휘발유,승합,27.0
2019-03-01,성북구,CNG,승합,764.0
2019-03-01,성북구,경유,승합,3742.0
2019-03-01,성북구,기타연료,승합,42.0
2019-03-01,성북구,수소,승합,0.0
2019-03-01,성북구,엘피지,승합,644.0
2019-03-01,성북구,전기,승합,19.0
2019-03-01,성북구,하이브리드,승합,3.0
2019-03-01,성북구,휘발유,승합,34.0
2019-03-01,송파구,CNG,승합,888.0
2019-03-01,송파구,경유,승합,5251.0
2019-03-01,송파구,기타연료,승합,83.0
2019-03-01,송파구,수소,승합,0.0
2019-03-01,송파구,엘피지,승합,985.0
2019-03-01,송파구,전기,승합,0.0
2019-03-01,송파구,하이브리드,승합,4.0
2019-03-01,송파구,휘발유,승합,55.0
2019-03-01,양천구,CNG,승합,644.0
2019-03-01,양천구,경유,승합,3714.0
2019-03-01,양천구,기타연료,승합,48.0
2019-03-01,양천구,수소,승합,0.0
2019-03-01,양천구,엘피지,승합,765.0
2019-03-01,양천구,전기,승합,0.0
2019-03-01,양천구,하이브리드,승합,0.0
2019-03-01,양천구,휘발유,승합,31.0
2019-03-01,영등포구,CNG,승합,87.0
2019-03-01,영등포구,경유,승합,4561.0
2019-03-01,영등포구,기타연료,승합,40.0
2019-03-01,영등포구,수소,승합,0.0
2019-03-01,영등포구,엘피지,승합,627.0
2019-03-01,영등포구,전기,승합,0.0
2019-03-01,영등포구,하이브리드,승합,0.0
2019-03-01,영등포구,휘발유,승합,42.0
2019-03-01,용산구,CNG,승합,4.0
2019-03-01,용산구,경유,승합,2048.0
2019-03-01,용산구,기타연료,승합,31.0
2019-03-01,용산구,수소,승합,0.0
2019-03-01,용산구,엘피지,승합,405.0
2019-03-01,용산구,전기,승합,0.0
2019-03-01,용산구,하이브리드,승합,0.0
2019-03-01,용산구,휘발유,승합,54.0
2019-03-01,은평구,CNG,승합,721.0
2019-03-01,은평구,경유,승합,3717.0
2019-03-01,은평구,기타연료,승합,44.0
2019-03-01,은평구,수소,승합,0.0
2019-03-01,은평구,엘피지,승합,825.0
2019-03-01,은평구,전기,승합,0.0
2019-03-01,은평구,하이브리드,승합,1.0
2019-03-01,은평구,휘발유,승합,36.0
2019-03-01,종로구,CNG,승합,94.0
2019-03-01,종로구,경유,승합,3455.0
2019-03-01,종로구,기타연료,승합,26.0
2019-03-01,종로구,수소,승합,0.0
2019-03-01,종로구,엘피지,승합,236.0
2019-03-01,종로구,전기,승합,0.0
2019-03-01,종로구,하이브리드,승합,0.0
2019-03-01,종로구,휘발유,승합,67.0
2019-03-01,중구,CNG,승합,16.0
2019-03-01,중구,경유,승합,2952.0
2019-03-01,중구,기타연료,승합,26.0
2019-03-01,중구,수소,승합,0.0
2019-03-01,중구,엘피지,승합,318.0
2019-03-01,중구,전기,승합,2.0
2019-03-01,중구,하이브리드,승합,0.0
2019-03-01,중구,휘발유,승합,34.0
2019-03-01,중랑구,CNG,승합,362.0
2019-03-01,중랑구,경유,승합,3665.0
2019-03-01,중랑구,기타연료,승합,42.0
2019-03-01,중랑구,수소,승합,0.0
2019-03-01,중랑구,엘피지,승합,781.0
2019-03-01,중랑구,전기,승합,0.0
2019-03-01,중랑구,하이브리드,승합,0.0
2019-03-01,중랑구,휘발유,승합,28.0
2019-04-01,강남구,CNG,승합,196.0
2019-04-01,강남구,경유,승합,4925.0
2019-04-01,강남구,기타연료,승합,96.0
2019-04-01,강남구,수소,승합,0.0
2019-04-01,강남구,엘피지,승합,877.0
2019-04-01,강남구,전기,승합,0.0
2019-04-01,강남구,하이브리드,승합,0.0
2019-04-01,강남구,휘발유,승합,107.0
2019-04-01,강동구,CNG,승합,191.0
2019-04-01,강동구,경유,승합,3659.0
2019-04-01,강동구,기타연료,승합,59.0
2019-04-01,강동구,수소,승합,0.0
2019-04-01,강동구,엘피지,승합,782.0
2019-04-01,강동구,전기,승합,10.0
2019-04-01,강동구,하이브리드,승합,2.0
2019-04-01,강동구,휘발유,승합,36.0
2019-04-01,강북구,CNG,승합,678.0
2019-04-01,강북구,경유,승합,2604.0
2019-04-01,강북구,기타연료,승합,14.0
2019-04-01,강북구,수소,승합,0.0
2019-04-01,강북구,엘피지,승합,621.0
2019-04-01,강북구,전기,승합,0.0
2019-04-01,강북구,하이브리드,승합,0.0
2019-04-01,강북구,휘발유,승합,26.0
2019-04-01,강서구,CNG,승합,396.0
2019-04-01,강서구,경유,승합,6158.0
2019-04-01,강서구,기타연료,승합,65.0
2019-04-01,강서구,수소,승합,0.0
2019-04-01,강서구,엘피지,승합,1033.0
2019-04-01,강서구,전기,승합,0.0
2019-04-01,강서구,하이브리드,승합,0.0
2019-04-01,강서구,휘발유,승합,57.0
2019-04-01,관악구,CNG,승합,251.0
2019-04-01,관악구,경유,승합,3716.0
2019-04-01,관악구,기타연료,승합,29.0
2019-04-01,관악구,수소,승합,0.0
2019-04-01,관악구,엘피지,승합,721.0
2019-04-01,관악구,전기,승합,0.0
2019-04-01,관악구,하이브리드,승합,0.0
2019-04-01,관악구,휘발유,승합,28.0
2019-04-01,광진구,CNG,승합,44.0
2019-04-01,광진구,경유,승합,2762.0
2019-04-01,광진구,기타연료,승합,38.0
2019-04-01,광진구,수소,승합,0.0
2019-04-01,광진구,엘피지,승합,564.0
2019-04-01,광진구,전기,승합,0.0
2019-04-01,광진구,하이브리드,승합,0.0
2019-04-01,광진구,휘발유,승합,33.0
2019-04-01,구로구,CNG,승합,349.0
2019-04-01,구로구,경유,승합,5211.0
2019-04-01,구로구,기타연료,승합,39.0
2019-04-01,구로구,수소,승합,0.0
2019-04-01,구로구,엘피지,승합,689.0
2019-04-01,구로구,전기,승합,0.0
2019-04-01,구로구,하이브리드,승합,0.0
2019-04-01,구로구,휘발유,승합,33.0
2019-04-01,금천구,CNG,승합,395.0
2019-04-01,금천구,경유,승합,3460.0
2019-04-01,금천구,기타연료,승합,30.0
2019-04-01,금천구,수소,승합,0.0
2019-04-01,금천구,엘피지,승합,491.0
2019-04-01,금천구,전기,승합,0.0
2019-04-01,금천구,하이브리드,승합,1.0
2019-04-01,금천구,휘발유,승합,19.0
2019-04-01,노원구,CNG,승합,596.0
2019-04-01,노원구,경유,승합,4155.0
2019-04-01,노원구,기타연료,승합,65.0
2019-04-01,노원구,수소,승합,0.0
2019-04-01,노원구,엘피지,승합,809.0
2019-04-01,노원구,전기,승합,1.0
2019-04-01,노원구,하이브리드,승합,31.0
2019-04-01,노원구,휘발유,승합,29.0
2019-04-01,도봉구,CNG,승합,342.0
2019-04-01,도봉구,경유,승합,2831.0
2019-04-01,도봉구,기타연료,승합,44.0
2019-04-01,도봉구,수소,승합,0.0
2019-04-01,도봉구,엘피지,승합,612.0
2019-04-01,도봉구,전기,승합,0.0
2019-04-01,도봉구,하이브리드,승합,8.0
2019-04-01,도봉구,휘발유,승합,23.0
2019-04-01,동대문구,CNG,승합,23.0
2019-04-01,동대문구,경유,승합,3122.0
2019-04-01,동대문구,기타연료,승합,39.0
2019-04-01,동대문구,수소,승합,0.0
2019-04-01,동대문구,엘피지,승합,601.0
2019-04-01,동대문구,전기,승합,0.0
2019-04-01,동대문구,하이브리드,승합,0.0
2019-04-01,동대문구,휘발유,승합,36.0
2019-04-01,동작구,CNG,승합,57.0
2019-04-01,동작구,경유,승합,2736.0
2019-04-01,동작구,기타연료,승합,33.0
2019-04-01,동작구,수소,승합,0.0
2019-04-01,동작구,엘피지,승합,514.0
2019-04-01,동작구,전기,승합,0.0
2019-04-01,동작구,하이브리드,승합,0.0
2019-04-01,동작구,휘발유,승합,27.0
2019-04-01,마포구,CNG,승합,292.0
2019-04-01,마포구,경유,승합,3279.0
2019-04-01,마포구,기타연료,승합,46.0
2019-04-01,마포구,수소,승합,0.0
2019-04-01,마포구,엘피지,승합,627.0
2019-04-01,마포구,전기,승합,0.0
2019-04-01,마포구,하이브리드,승합,0.0
2019-04-01,마포구,휘발유,승합,43.0
2019-04-01,서대문구,CNG,승합,291.0
2019-04-01,서대문구,경유,승합,2619.0
2019-04-01,서대문구,기타연료,승합,40.0
2019-04-01,서대문구,수소,승합,0.0
2019-04-01,서대문구,엘피지,승합,427.0
2019-04-01,서대문구,전기,승합,0.0
2019-04-01,서대문구,하이브리드,승합,2.0
2019-04-01,서대문구,휘발유,승합,27.0
2019-04-01,서초구,CNG,승합,491.0
2019-04-01,서초구,경유,승합,3782.0
2019-04-01,서초구,기타연료,승합,83.0
2019-04-01,서초구,수소,승합,1.0
2019-04-01,서초구,엘피지,승합,638.0
2019-04-01,서초구,전기,승합,1.0
2019-04-01,서초구,하이브리드,승합,0.0
2019-04-01,서초구,휘발유,승합,93.0
2019-04-01,성동구,CNG,승합,458.0
2019-04-01,성동구,경유,승합,3518.0
2019-04-01,성동구,기타연료,승합,63.0
2019-04-01,성동구,수소,승합,0.0
2019-04-01,성동구,엘피지,승합,533.0
2019-04-01,성동구,전기,승합,0.0
2019-04-01,성동구,하이브리드,승합,0.0
2019-04-01,성동구,휘발유,승합,28.0
2019-04-01,성북구,CNG,승합,764.0
2019-04-01,성북구,경유,승합,3708.0
